IdProducto	IdFechaOrden	IdFechaProducción	IdFechaEntrega	IdCliente	IdPromoción	IdMoneda	IdTerritorio	IdOrden	NumLineaOrden	NumRevisión	Cantidad	Precio	ImporteExtendido	DescuentoUnitario	Descuento	Coste	CosteTotal	Ventas	IVA	Portes	IdSeguimiento	PONumCliente	FechaOrden	FechaProducción	FechaEntrega	Categoría	Subcategoría	Producto	Nombres	Apellidos	Género	EstadoCivil	Ciudad	País
480	20131028	20131109	20131104	11566	2	100	7	SO69357	2	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara		April	Shan	F	M	Cergy	France
537	20131028	20131109	20131104	14119	1	19	6	SO69358	1	1	1	35,00	35,00	0	0	13,09	13,09	35,00	2,80	0,875	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GA	Paige	Cooper	F	S	Langley	Canada
528	20131028	20131109	20131104	14119	1	19	6	SO69358	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Paige	Cooper	F	S	Langley	Canada
222	20131028	20131109	20131104	14119	1	19	6	SO69358	3	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, azul	Paige	Cooper	F	S	Langley	Canada
537	20131028	20131109	20131104	14906	1	19	6	SO69359	1	1	1	35,00	35,00	0	0	13,09	13,09	35,00	2,80	0,875	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GA	Robert	Washington	M	M	Haney	Canada
528	20131028	20131109	20131104	14906	1	19	6	SO69359	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Robert	Washington	M	M	Haney	Canada
214	20131028	20131109	20131104	14906	1	19	6	SO69359	3	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	Robert	Washington	M	M	Haney	Canada
477	20131028	20131109	20131104	13587	1	100	8	SO69360	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Portabotellas y botella		Kristina	Subram	F	S	Bonn	Germany
478	20131028	20131109	20131104	13587	1	100	8	SO69360	2	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Kristina	Subram	F	S	Bonn	Germany
472	20131028	20131109	20131104	13587	1	100	8	SO69360	3	1	1	63,50	63,50	0	0	23,749	23,749	63,50	5,08	1,5875	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Camiseta	Camiseta clásica, M	Kristina	Subram	F	S	Bonn	Germany
214	20131028	20131109	20131104	12312	1	100	7	SO69361	1	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	Jake	Zhao	M	M	Paris	France
225	20131028	20131109	20131104	11586	1	98	10	SO69362	1	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Gorra		Alberto	Romero	M	M	York	United Kingdom
225	20131028	20131109	20131104	12590	1	98	10	SO69363	1	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Gorra		Mario	Chander	M	S	Newcastle upon Tyne	United Kingdom
600	20131028	20131109	20131104	19842	1	100	1	SO69364	1	1	1	539,99	539,99	0	0	294,5797	294,5797	539,99	43,1992	13,4998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 500, negra, 52	Katherine	Phillips	F	M	Bremerton	United States
485	20131028	20131109	20131104	19842	1	100	1	SO69364	2	1	1	21,98	21,98	0	0	8,2205	8,2205	21,98	1,7584	0,5495	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Guardabarros	Conjunto de guardabarros: montaña	Katherine	Phillips	F	M	Bremerton	United States
480	20131028	20131109	20131104	19842	2	100	1	SO69364	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara		Katherine	Phillips	F	M	Bremerton	United States
599	20131028	20131109	20131104	22299	1	19	6	SO69365	1	1	1	539,99	539,99	0	0	294,5797	294,5797	539,99	43,1992	13,4998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 500, negra, 48	Richard	Murphy	M	S	Oak Bay	Canada
535	20131028	20131109	20131104	22299	1	19	6	SO69365	2	1	1	24,99	24,99	0	0	9,3463	9,3463	24,99	1,9992	0,6248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GB	Richard	Murphy	M	S	Oak Bay	Canada
480	20131028	20131109	20131104	22299	1	19	6	SO69365	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara		Richard	Murphy	M	S	Oak Bay	Canada
589	20131028	20131109	20131104	14915	1	100	1	SO69366	1	1	1	769,49	769,49	0	0	419,7784	419,7784	769,49	61,5592	19,2373	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 400 para mujer, plateada, 42	Katherine	Howard	F	M	Woodburn	United States
474	20131028	20131109	20131104	14915	1	100	1	SO69366	2	1	1	69,99	69,99	0	0	26,1763	26,1763	69,99	5,5992	1,7498	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Pantalones cortos		Katherine	Howard	F	M	Woodburn	United States
355	20131028	20131109	20131104	16881	1	100	4	SO69367	1	1	1	2319,99	2319,99	0	0	1265,6195	1265,6195	2319,99	185,5992	57,9998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, plateada, 42	Ruben	Alonso	M	M	Colma	United States
357	20131028	20131109	20131104	16833	1	100	4	SO69368	1	1	1	2319,99	2319,99	0	0	1265,6195	1265,6195	2319,99	185,5992	57,9998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, plateada, 46	Richard	Cooper	M	M	Glendale	United States
478	20131028	20131109	20131104	16833	1	100	4	SO69368	2	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Richard	Cooper	M	M	Glendale	United States
477	20131028	20131109	20131104	16833	1	100	4	SO69368	3	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Portabotellas y botella		Richard	Cooper	M	M	Glendale	United States
225	20131028	20131109	20131104	16833	1	100	4	SO69368	4	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Gorra		Richard	Cooper	M	M	Glendale	United States
353	20131028	20131109	20131104	16086	2	100	4	SO69369	1	1	1	2319,99	2319,99	0	0	1265,6195	1265,6195	2319,99	185,5992	57,9998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, plateada, 38	Charles	Watson	M	M	Bellflower	United States
485	20131028	20131109	20131104	16086	1	100	4	SO69369	2	1	1	21,98	21,98	0	0	8,2205	8,2205	21,98	1,7584	0,5495	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Guardabarros	Conjunto de guardabarros: montaña	Charles	Watson	M	M	Bellflower	United States
478	20131028	20131109	20131104	16086	1	100	4	SO69369	3	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Charles	Watson	M	M	Bellflower	United States
487	20131028	20131109	20131104	16086	1	100	4	SO69369	4	1	1	54,99	54,99	0	0	20,5663	20,5663	54,99	4,3992	1,3748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Sistema de hidratación		Charles	Watson	M	M	Bellflower	United States
355	20131028	20131109	20131104	16104	1	100	1	SO69370	1	1	1	2319,99	2319,99	0	0	1265,6195	1265,6195	2319,99	185,5992	57,9998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, plateada, 42	Jordan	Hernandez	F	S	Marysville	United States
528	20131028	20131109	20131104	16104	1	100	1	SO69370	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Jordan	Hernandez	F	S	Marysville	United States
537	20131028	20131109	20131104	16104	1	100	1	SO69370	3	1	1	35,00	35,00	0	0	13,09	13,09	35,00	2,80	0,875	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GA	Jordan	Hernandez	F	S	Marysville	United States
487	20131028	20131109	20131104	16104	1	100	1	SO69370	4	1	1	54,99	54,99	0	0	20,5663	20,5663	54,99	4,3992	1,3748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Sistema de hidratación		Jordan	Hernandez	F	S	Marysville	United States
359	20131028	20131109	20131104	15227	1	6	9	SO69371	1	1	1	2294,99	2294,99	0	0	1251,9813	1251,9813	2294,99	183,5992	57,3748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, negra, 38	Harold	Malhotra	M	S	Newcastle	Australia
528	20131028	20131109	20131104	15227	1	6	9	SO69371	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Harold	Malhotra	M	S	Newcastle	Australia
537	20131028	20131109	20131104	15227	1	6	9	SO69371	3	1	1	35,00	35,00	0	0	13,09	13,09	35,00	2,80	0,875	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GA	Harold	Malhotra	M	S	Newcastle	Australia
485	20131028	20131109	20131104	15227	1	6	9	SO69371	4	1	1	21,98	21,98	0	0	8,2205	8,2205	21,98	1,7584	0,5495	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Guardabarros	Conjunto de guardabarros: montaña	Harold	Malhotra	M	S	Newcastle	Australia
471	20131028	20131109	20131104	15227	1	6	9	SO69371	5	1	1	63,50	63,50	0	0	23,749	23,749	63,50	5,08	1,5875	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Camiseta	Camiseta clásica, P	Harold	Malhotra	M	S	Newcastle	Australia
388	20131028	20131109	20131104	26027	1	6	9	SO69372	1	1	1	1120,49	1120,49	0	0	713,0798	713,0798	1120,49	89,6392	28,0123	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 550 para mujer, amarilla, 44	Michele	Luo	F	S	Findon	Australia
214	20131028	20131109	20131104	26027	1	6	9	SO69372	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	Michele	Luo	F	S	Findon	Australia
606	20131028	20131109	20131104	29294	2	6	9	SO69373	1	1	1	539,99	539,99	0	0	343,6496	343,6496	539,99	43,1992	13,4998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 750, negra, 52	Allison	Cooper	F	S	Townsville	Australia
479	20131028	20131109	20131104	29294	1	6	9	SO69373	2	1	1	8,99	8,99	0	0	3,3623	3,3623	8,99	0,7192	0,2248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de carretera	Allison	Cooper	F	S	Townsville	Australia
477	20131028	20131109	20131104	29294	1	6	9	SO69373	3	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Portabotellas y botella		Allison	Cooper	F	S	Townsville	Australia
604	20131028	20131109	20131104	24274	1	6	9	SO69374	1	1	1	539,99	539,99	0	0	343,6496	343,6496	539,99	43,1992	13,4998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 750, negra, 44	Shaun	Shan	M	M	Townsville	Australia
222	20131028	20131109	20131104	24274	1	6	9	SO69374	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, azul	Shaun	Shan	M	M	Townsville	Australia
378	20131028	20131109	20131104	21892	1	6	9	SO69375	1	1	1	2443,35	2443,35	0	0	1554,9479	1554,9479	2443,35	195,468	61,0838	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 250, negra, 52	Joan	Hernandez	F	M	Springwood	Australia
217	20131028	20131109	20131104	21892	1	6	9	SO69375	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, negro	Joan	Hernandez	F	M	Springwood	Australia
376	20131028	20131109	20131104	21568	1	6	9	SO69376	1	1	1	2443,35	2443,35	0	0	1554,9479	1554,9479	2443,35	195,468	61,0838	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 250, negra, 48	Jacquelyn	Hernandez	F	M	Gold Coast	Australia
540	20131028	20131109	20131104	21568	1	6	9	SO69376	2	1	1	32,60	32,60	0	0	12,1924	12,1924	32,60	2,608	0,815	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de carretera GA	Jacquelyn	Hernandez	F	M	Gold Coast	Australia
480	20131028	20131109	20131104	21568	1	6	9	SO69376	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara		Jacquelyn	Hernandez	F	M	Gold Coast	Australia
380	20131028	20131109	20131104	21875	1	6	9	SO69377	1	1	1	2443,35	2443,35	0	0	1554,9479	1554,9479	2443,35	195,468	61,0838	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 250, negra, 58	Cedric	Nara	M	S	Silverwater	Australia
214	20131028	20131109	20131104	21875	1	6	9	SO69377	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	Cedric	Nara	M	S	Silverwater	Australia
353	20131028	20131109	20131104	15590	1	6	9	SO69378	1	1	1	2319,99	2319,99	0	0	1265,6195	1265,6195	2319,99	185,5992	57,9998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, plateada, 38	Marshall	Wu	M	M	Melbourne	Australia
528	20131028	20131109	20131104	15590	1	6	9	SO69378	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Marshall	Wu	M	M	Melbourne	Australia
537	20131028	20131109	20131104	15590	1	6	9	SO69378	3	1	1	35,00	35,00	0	0	13,09	13,09	35,00	2,80	0,875	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GA	Marshall	Wu	M	M	Melbourne	Australia
485	20131028	20131109	20131104	15590	1	6	9	SO69378	4	1	1	21,98	21,98	0	0	8,2205	8,2205	21,98	1,7584	0,5495	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Guardabarros	Conjunto de guardabarros: montaña	Marshall	Wu	M	M	Melbourne	Australia
481	20131028	20131109	20131104	15590	1	6	9	SO69378	5	1	1	8,99	8,99	0	0	3,3623	3,3623	8,99	0,7192	0,2248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Calcetines	Calcetines para carreras, M	Marshall	Wu	M	M	Melbourne	Australia
578	20131028	20131109	20131104	25996	1	100	4	SO69379	1	1	1	1214,85	1214,85	0	0	755,1508	755,1508	1214,85	97,188	30,3713	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de paseo	Paseo: 2000, azul, 50	Faith	Murphy	F	M	West Covina	United States
479	20131028	20131109	20131104	25996	1	100	4	SO69379	2	1	1	8,99	8,99	0	0	3,3623	3,3623	8,99	0,7192	0,2248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de carretera	Faith	Murphy	F	M	West Covina	United States
225	20131028	20131109	20131104	23867	1	19	6	SO69380	1	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Gorra		Sarah	Henderson	F	S	Sooke	Canada
560	20131028	20131109	20131104	23867	2	19	6	SO69380	2	1	1	1214,85	1214,85	0	0	755,1508	755,1508	1214,85	97,188	30,3713	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de paseo	Paseo: 2000, azul, 60	Sarah	Henderson	F	S	Sooke	Canada
390	20131028	20131109	20131104	21587	1	100	4	SO69381	1	1	1	1120,49	1120,49	0	0	713,0798	713,0798	1120,49	89,6392	28,0123	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 550 para mujer, amarilla, 48	Jenna	Roberts	F	M	Bellflower	United States
217	20131028	20131109	20131104	21587	1	100	4	SO69381	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, negro	Jenna	Roberts	F	M	Bellflower	United States
384	20131028	20131109	20131104	21281	2	100	4	SO69382	1	1	1	1120,49	1120,49	0	0	713,0798	713,0798	1120,49	89,6392	28,0123	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 550 para mujer, amarilla, 40	Andrea	Hill	F	S	Chula Vista	United States
479	20131028	20131109	20131104	21281	1	100	4	SO69382	2	1	1	8,99	8,99	0	0	3,3623	3,3623	8,99	0,7192	0,2248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de carretera	Andrea	Hill	F	S	Chula Vista	United States
384	20131028	20131109	20131104	21475	2	100	4	SO69383	1	1	1	1120,49	1120,49	0	0	713,0798	713,0798	1120,49	89,6392	28,0123	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 550 para mujer, amarilla, 40	Cassidy	Alexander	F	M	Daly City	United States
539	20131028	20131109	20131104	21475	1	100	4	SO69383	2	1	1	24,99	24,99	0	0	9,3463	9,3463	24,99	1,9992	0,6248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de carretera GM	Cassidy	Alexander	F	M	Daly City	United States
480	20131028	20131109	20131104	21475	2	100	4	SO69383	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Cubierta y cámara		Cassidy	Alexander	F	M	Daly City	United States
581	20131028	20131109	20131104	18556	1	100	4	SO69384	1	1	1	1700,99	1700,99	0	0	1082,51	1082,51	1700,99	136,0792	42,5248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 350 para mujer, amarilla, 42	Ruben	Perez	M	M	Concord	United States
382	20131028	20131109	20131104	24200	1	98	10	SO69385	1	1	1	1120,49	1120,49	0	0	713,0798	713,0798	1120,49	89,6392	28,0123	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 550 para mujer, amarilla, 38	Grant	Jai	M	S	West Sussex	United Kingdom
386	20131028	20131109	20131104	28506	1	100	7	SO69386	1	1	1	1120,49	1120,49	0	0	713,0798	713,0798	1120,49	89,6392	28,0123	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 550 para mujer, amarilla, 42	Ruth	Schmidt	F	S	Les Ulis	France
225	20131028	20131109	20131104	28506	1	100	7	SO69386	2	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Gorra		Ruth	Schmidt	F	S	Les Ulis	France
217	20131028	20131109	20131104	28506	1	100	7	SO69386	3	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, negro	Ruth	Schmidt	F	S	Les Ulis	France
605	20131028	20131109	20131104	12750	1	100	7	SO69387	1	1	1	539,99	539,99	0	0	343,6496	343,6496	539,99	43,1992	13,4998	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 750, negra, 48	Teresa	Vazquez	F	S	Morangis	France
472	20131028	20131109	20131104	12750	1	100	7	SO69387	2	1	1	63,50	63,50	0	0	23,749	23,749	63,50	5,08	1,5875	NULL	NULL	2013-10-28 00:00:00.000	2013-11-09 00:00:00.000	2013-11-04 00:00:00.000	Prenda	Camiseta	Camiseta clásica, M	Teresa	Vazquez	F	S	Morangis	France
479	20131029	20131110	20131105	12708	1	100	4	SO69566	1	1	1	8,99	8,99	0	0	3,3623	3,3623	8,99	0,7192	0,2248	NULL	NULL	2013-10-29 00:00:00.000	2013-11-10 00:00:00.000	2013-11-05 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de carretera	Bonnie	Pal	F	M	Chula Vista	United States
535	20131029	20131110	20131105	14100	1	6	9	SO69567	1	1	1	24,99	24,99	0	0	9,3463	9,3463	24,99	1,9992	0,6248	NULL	NULL	2013-10-29 00:00:00.000	2013-11-10 00:00:00.000	2013-11-05 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GB	Alisha	Xu	F	M	Sunbury	Australia
480	20131029	20131110	20131105	14100	1	6	9	SO69567	2	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-10-29 00:00:00.000	2013-11-10 00:00:00.000	2013-11-05 00:00:00.000	Accesorio	Cubierta y cámara		Alisha	Xu	F	M	Sunbury	Australia
